run_directory,csv_row_index,event_type,derived_training_step,mapping_status,evidence,checkpoint_match
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1576,training,1577,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1577,training,1578,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1578,training,1579,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1579,training,1580,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1580,training,1581,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1581,training,1582,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1582,training,1583,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1583,training,1584,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1584,training,1585,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1585,training,1586,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1586,training,1587,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1587,training,1588,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1588,training,1589,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1589,training,1590,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1590,training,1591,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1591,training,1592,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1592,training,1593,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1593,training,1594,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1594,training,1595,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1595,training,1596,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1596,training,1597,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1597,training,1598,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1598,training,1599,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1599,training,1600,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1600,training,1601,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1601,training,1602,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1602,training,1603,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1603,training,1604,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1604,training,1605,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1605,training,1606,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1606,training,1607,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1607,training,1608,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1608,training,1609,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1609,training,1610,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1610,training,1611,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1611,training,1612,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1612,training,1613,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1613,training,1614,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1614,training,1615,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1615,training,1616,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1616,training,1617,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1617,training,1618,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1618,training,1619,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1619,training,1620,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1620,training,1621,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1621,training,1622,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1622,training,1623,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1623,training,1624,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1624,training,1625,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1625,training,1626,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1626,training,1627,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1627,training,1628,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1628,training,1629,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1629,training,1630,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1630,training,1631,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1631,training,1632,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1632,training,1633,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1633,training,1634,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1634,training,1635,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1635,training,1636,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1636,training,1637,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1637,training,1638,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1638,training,1639,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1639,training,1640,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1640,training,1641,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1641,training,1642,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1642,training,1643,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1643,training,1644,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1644,training,1645,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1645,training,1646,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1646,training,1647,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1647,training,1648,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1648,training,1649,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1649,training,1650,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1650,training,1651,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1651,training,1652,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1652,training,1653,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1653,training,1654,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1654,training,1655,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1655,training,1656,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1656,training,1657,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1657,training,1658,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1658,training,1659,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1659,training,1660,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1660,training,1661,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1661,training,1662,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1662,training,1663,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1663,training,1664,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1664,training,1665,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1665,training,1666,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1666,training,1667,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1667,training,1668,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1668,training,1669,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1669,training,1670,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1670,training,1671,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1671,training,1672,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1672,training,1673,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1673,training,1674,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1674,training,1675,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1675,training,1676,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1676,training,1677,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1677,training,1678,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1678,training,1679,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1679,training,1680,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1680,training,1681,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1681,training,1682,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1682,training,1683,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1683,training,1684,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1684,training,1685,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1685,training,1686,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1686,training,1687,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1687,training,1688,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1688,training,1689,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1689,training,1690,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1690,training,1691,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1691,training,1692,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1692,training,1693,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1693,training,1694,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1694,training,1695,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1695,training,1696,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1696,training,1697,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1697,training,1698,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1698,training,1699,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1699,training,1700,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1700,training,1701,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1701,training,1702,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1702,training,1703,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1703,training,1704,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1704,training,1705,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1705,training,1706,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1706,training,1707,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1707,training,1708,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1235,1708,training,1709,derived,row_index+1; 20000 rows == train_batches 20000,
